cluster_id,verdetto_lettore,verdetto_finale,contestato,gse_accusati,motivo
cgroup_L5_92f4f307,coerente,coerente,False,GSE179347;GSE217421;GSE217423,"CONFERMATO. Controlli appaiati correttamente entro studio (empty EMEM medium per HepG2/HMCL-7304/SGBS in GSE179347, DMSO per i cardiomiociti in GSE217421/GSE217423), stessa entita' e stesso verso ovunque. I2 mediano 0.0 rinforza empiricamente che il contrasto pooled e' omogeneo nonostante la diversita' di tessuto (fegato/adipe/cuore), che comunque non rientra nel mecc. 6 (linee cellulari fra loro, non tessuto-paziente-vs-linea)."
cgroup_L5_964c6389,coerente,incoerente,True,GSE105041;GSE129473;GSE64810,"Il verdetto del REVISORE riportato nell'elenco da contestare era 'coherent', ma il verdetto ATTUALE nel file (riga 190) e' gia' 'coherent' -- attenzione: qui contesto il file/verdetto attuale, non quello scritto nel blocco di 10 da contestare (che nel JSON fornito riportava erroneamente motivo/meccanismo per un verdetto 'coherent' -- ricontrollato: l'elenco fornito segna questo gruppo come verdetto='coherent' con motivo vuoto, MA il file blocco-18.txt riga 190 mostra 'verdetto attuale: coherent' anch'esso. Rileggendo le etichette una per una: GSE105041 usa 'Astrocyte Progenitor Cell'/'Glial Progenitor Cell' (stato cellulare coltivato/progenitore, non tessuto maturo), mentre GSE129473 usa 'BA9 prefrontal cortex' e 'CAU' (caudato) -- regioni anatomiche reali, quindi tessuto cerebrale vero di paziente. Questo e' un mismatch di materiale (mecc. 6: modello cellulare coltivato contro tessuto cerebrale reale), lo stesso schema clinico-vs-sperimentale gia' documentato nel corpus per Parkinson/spondilite. NON estendo l'accusa a GSE64810 ('HD CAG XX' vs 'Normal Controls'): l'etichetta non specifica il tessuto, quindi non e' verificabile che sia cervello -- ma il mismatch GSE105041-vs-GSE129473 basta da solo. Il gruppo va corretto da coerente a INCOERENTE."
cgroup_L5_9bb4734d,coerente,coerente,False,GSE126409;GSE161916,"CONFERMATO. Ogni confronto e' IFNb vs controllo appaiato allo stesso stato di malattia/salute (Celiac IFNb vs Celiac Control per ogni timepoint, Healthy IFNb vs Healthy Vehicle Control, IFNb vs untreated in GSE161916). Nota minore: GSE126409 usa 'Control' per Celiac e 'Vehicle Control' per Healthy — terminologia diversa ma nessuna evidenza che siano preparazioni realmente diverse (mecc. 5 non verificabile su questa sola differenza lessicale)."
cgroup_L5_9bdf0dcb,coerente,coerente,False,GSE189997,"CONFERMATO. IFNa vs Control/untreated/Unstim sempre appaiato correttamente per sottotipo cellulare (CD4 Memory/Naive, CD8 Memory/Naive ciascuno col proprio Unstim in GSE189997). Nessun mismatch trovato cercando etichetta per etichetta."
cgroup_L5_9de3f0ea,coerente,coerente,False,GSE255073;GSE255074,"CONFERMATO. Disegno caso-controllo di malattia legittimo (TB Positive vs TB Negative), sempre appaiato per stato HIV (HIV Negative con HIV Negative, HIV Positive con HIV Positive) in GSE255073/GSE255074. Soggetti diversi fra i bracci sono attesi in un disegno di malattia, non un difetto (regola esplicita del prompt)."
cgroup_L5_9f0ea111,coerente,coerente,False,GSE156900;GSE251861;GSE48843,"CONFERMATO dopo ricerca attiva. Ho verificato se GSE251861 (cellule endoteliali) fosse un materiale incompatibile rispetto a GSE156900 (CD34+ cordone ombelicale) e GSE48843 (midollo osseo/sangue periferico) — tutte pero' sono colture cellulari legate all'ambito emopoietico/niche vascolare, non tessuto-paziente-vs-linea (mecc. 6 non si applica a rigore). Entita' (SR1), verso e controllo (DMSO o 'none') sono appaiati correttamente in ciascun braccio del proprio studio."
cgroup_L5_a3c3e08c,incoerente,incoerente,False,GSE148862;GSE216561;GSE234170,"Confermato sulle etichette: in GSE234170 il terzo confronto (n=6 vs 3) appaia 'LDN_CD45_lo Lung Cancer PA017_D' (trattato) con 'LDN_CD45_hi Healthy HD_LIRI' (controllo) - sottopopolazioni immunitarie diverse per densita'/CD45, non lo stesso materiale. Gli altri tre confronti dello stesso studio sono appaiati correttamente per sottopopolazione (LDN_CD45_hi vs LDN_CD45_hi nei primi due, PMN vs PMN nel quarto), e GSE148862/GSE216561 sono pazienti-vs-sani coerenti senza ambiguita'."
cgroup_L5_a3f0c959,coerente,coerente,False,GSE133737;GSE147815;GSE147816,"Confermato: tutti e 6 i confronti sono GSK-LSD1 vs DMSO con timepoint identico su entrambi i bracci in ciascuno dei tre studi (144H/144H, 48H/48H in GSE133737; 6 giorni/6 giorni, 24h/24h in GSE147815; 1h/60min=1h, 6h/6h in GSE147816). Nessuna etichetta tradisce un secondo agente, materiale diverso o direzione opposta."
cgroup_L5_a739837c,incoerente,incoerente,False,GSE208107;GSE222298;GSE72820,"Confermato sulle etichette: GSE208107 dice esplicitamente 'Pituitary cells from Adenoma patients' (ipofisi) mentre GSE72820 dice esplicitamente 'Human colon adenoma' (colon, con controllo 'Human normal mucosa') - due organi biologicamente non comparabili raccolti sotto l'etichetta-ombrello generica 'adenoma'. GSE222298 ('Adenoma T2 SAP-07/19' vs 'Healthy T2 SAP-07') non specifica l'organo, aggiungendo ulteriore incertezza sulla sede."
cgroup_L5_aad8ed47,coerente,dubbio,True,GSE133003,"In GSE133003, 2 dei 3 confronti hanno il trattato con il suffisso '(transgene stable)' assente nell'etichetta del controllo corrispondente a parita' di resto del testo: 'Bronchial epithelial cells derived from low grade dysplastic lesion (transgene stable) + YAP/TAZ siRNA' e' appaiato contro 'Bronchial epithelial cells derived from low grade dysplastic lesion + control siRNA' (senza il tag), stesso schema per il confronto sulla linea basale. Dalle sole etichette non si puo' stabilire se il controllo condivida il background genetico transgenico (probabile omissione di brevita', come accade altrove nel corpus con tag asimmetrici tipo '(donor 1)') o se sia davvero una linea parentale diversa (mecc. 9, non appaiato). Non abbastanza per confermare 'coerente' senza riserve, non abbastanza per dichiarare 'incoerente' con certezza: dubbio dichiarato."
cgroup_L5_ae969461,coerente,coerente,False,GSE229805,"Confermato: saracatinib vs proprio controllo (untreated/vehicle/DMSO) appaiato correttamente in ciascuno dei tre studi (MHCC97L, VAV1-prefixed, GSE229805). Nessuna etichetta mostra un secondo agente, un controllo non-controllo o un materiale incompatibile: sono solo linee cellulari diverse con lo stesso farmaco e verso, pattern gia' accettato altrove nel corpus."
cgroup_L5_b3ccf1c1,coerente,coerente,False,GSE146096,"Confermato: ogni confronto e' Vandetanib vs DMSO/Vehicle appaiato per prefisso di linea/tessuto entro la stessa coppia (AsPC-1, HF2597, HSTS, LNCaP, NCI-H1793, PANC-1, cardiac myocytes, GSE146096). Nessuna etichetta rivela un secondo agente o un controllo spurio; l'eterogeneita' di linea cellulare tra studi e' gia' l'assetto accettato altrove nel corpus per lo stesso farmaco/verso."
cgroup_L5_b9e7806c,coerente,coerente,False,,"Confermato: THZ531 vs DMSO appaiato per linea e timepoint in ciascuno dei cinque confronti nei tre studi (TCam2 1h/24h, CAL-51, MDA-MB-231, D341 Medulloblastoma). Nessuna etichetta mostra mismatch di veicolo, passaggio o secondo agente."
cgroup_L5_bd40f34f,incoerente,incoerente,False,GSE120904;GSE126409;GSE94150,"Confermato sulle etichette: in GSE120904 tre confronti hanno il trattato 'Intestinal intraepithelial cytotoxic T cells treated with IL15 and CP' (e le due varianti 'alternative'/'alternative 2') contro un controllo 'treated with vehicle only' privo di CP - il trattato porta un secondo agente non presente nel controllo (mecc. 7, combinazione non catturata). Il quarto confronto dello stesso studio (IL15 senza CP, alternative) e gli altri due studi (GSE126409, GSE94150) sono invece IL15 puro vs proprio controllo, correttamente appaiati."
cgroup_L5_cacf5d1a,coerente,coerente,False,GSE236117,"Confermato: esposizione a F. nucleatum vs controllo/medium appaiata correttamente in ciascuno dei tre studi (fibroblasti gengivali donor1, HT29, AMC-HN-8). I due controlli 'Control AMC-HN-8 cells (case)' e '(none)' in GSE236117 sono entrambi esplicitamente etichettati 'Control' (non esposti) per lo stesso trattato - non indicano un tipo di controllo diverso, solo un dettaglio di batch/replica."
cgroup_L5_cf34c533,incoerente,incoerente,False,GSE139862;GSE154118;GSE59841,"Confermato sulle etichette: nel secondo confronto di GSE139862 il trattato e' 'PAEC, passage 5, Nutlin-3 10 uM 24h' contro il controllo 'PAEC, passage 3, PBS' - passaggio cellulare diverso fra i due bracci (mecc. 9, disegno di trattamento non di malattia) piu' un veicolo diverso (PBS invece di DMSO, usato nel resto del gruppo). Il primo confronto dello stesso studio, GSE154118 e GSE59841 sono correttamente appaiati Nutlin-3 vs DMSO/vehicle nello stesso passaggio/condizione."
cgroup_L5_cfad03a8,coerente,coerente,False,GSE133039,"Verificate tutte e 5 le etichette: tumore epatoblastoma (tessuto o cellule estratte) contro fegato normale in tutti i confronti, stesso verso. I donatori diversi in GSE133039 (Donor 7 / Donor 9 come controlli per Donor 14 trattato) sono l'obbligatorieta' del disegno caso-controllo, non un difetto. Nessun secondo agente, nessuna classe-ombrello, nessun materiale incompatibile (la 'Extracted Cells' resta materiale tumorale primario, non linea immortalizzata dichiarata). Verdetto confermato."
cgroup_L5_d28620cd,incoerente,incoerente,False,GSE171543;GSE171560;GSE241595,"Confermato sulle etichette: GSE171543/GSE171560 sono cellule di colon trattate con STS vs DMSO (stesso contrasto). GSE241595 misura 'apoEVs (apoptosis induced by staurosporine)' vs 'control' generico: sono vescicole extracellulari, non cellule trattate — readout e materiale diversi (cargo di EV vs trascrittoma cellulare), controllo non specificato come veicolo. Meccanismo 6 fondato."
cgroup_L5_d53bf74e,incoerente,incoerente,False,GSE145842;GSE148656;GSE62241,"Confermato: GSE148656 include esplicitamente due confronti su 'Fibroblastic Reticular Cells' e 'Follicular Dendritic Cells' — popolazioni stromali/di supporto del linfonodo, non cellule B tumorali come negli altri studi (GSE145842, GSE62241 = CD19+ B cells). Materiale biologicamente diverso (microambiente vs cellula malata), meccanismo 6 fondato gia' su questi due confronti indipendentemente dal terzo (Double Negative Cells, piu' ambiguo ma non necessario per il verdetto)."
cgroup_L5_d631ee89,incoerente,incoerente,False,GSE159782;GSE89442;GSE93620,"Confermato: GSE159782 e GSE89442 sono IL-3 vera su sangue/pDC umani. GSE93620 tratta 'A. ceylanicum iL3 larvae' — 'iL3' e' terminologia parassitologica standard per larve infettive di stadio 3 del nematode, non l'interleuchina-3. Entita' sbagliata (meccanismo 8), etichetta citata correttamente."
cgroup_L5_d7abf612,coerente,coerente,False,,"Verificati tutti i 6 confronti: rotenone vs assenza di rotenone su linee/tipi cellulari appaiati (astrociti cerebellari, HFF, MRC-5), stesso verso. DMSO-treated vs untreated e' variazione di nomenclatura del veicolo (nessuno dei due riceve rotenone), non un secondo trattamento attivo. Nessuna entita' nascosta o materiale incompatibile trovato. Confermato."
cgroup_L5_d8006c5b,incoerente,incoerente,False,GSE227871,"Confermato con precisione: dei 7 confronti in GSE227871, 6 sono correttamente appaiati per genotipo (es. 'DLD1 XPCoxa-inactive oxaliplatin' vs 'DLD1 XPCoxa-inactive untreated'), ma il confronto 'DLD1 wild-type oxaliplatin' vs 'DLD1 XPCoxa-inactive untreated' ha genotipo diverso fra trattato (wild-type) e controllo (mutante XPCoxa-inactive): non e' appaiato, confonde farmaco e mutazione. Meccanismo 9 fondato, correttamente isolato al singolo confronto."
cgroup_L5_dd2a13de,coerente,coerente,False,GSE79544;GSE99621,"Verificati tutti i confronti: pazienti IPF vs controlli sani, stratificati coerentemente per stato fumatore (GSE79544 fumatori-vs-fumatori, non fumatori-vs-non fumatori). Le sotto-etichette IPF1s1/s2/s3/IPF2s2/IPF3s1 di GSE99621 sono campioni/repliche dello stesso disegno caso-controllo, non un contrasto diverso. Nessun modello sperimentale (es. bleomicina) o materiale incompatibile trovato. Confermato."
cgroup_L5_debadb13,incoerente,incoerente,False,GSE164266;GSE194179;GSE93153,"Confermato: GSE194179 e GSE93153 sono infezione sperimentale HBV vs Mock su epatociti (dHepaRG, primari) — bersaglio naturale del virus. GSE164266 confronta cellule T Vγ9+Vδ2+ di PAZIENTI HBV vs donatori sani: clinico (non sperimentale) e materiale linfocitario periferico, non epatociti infettati. Meccanismo 1 (clinico vs sperimentale) + 6 (materiale diverso) entrambi fondati sull'etichetta citata."
cgroup_L5_e16bfa7f,coerente,coerente,False,,"Verificati tutti i 5 confronti: ABBV-744 vs DMSO sulle rispettive linee appaiate (NCI-H1299, HepG2 x2, BRD4-NUTM1, PER403), stesso verso, stesso tipo di veicolo. Nessuna incongruenza di materiale o entita' nascosta. Confermato."
cgroup_L5_e17c136b,coerente,coerente,False,,"Verificato che MLN4924 e' effettivamente il nome di sviluppo (Millennium/Takeda) di pevonedistat — identificazione dell'entita' corretta, non un'entita' sbagliata. Tutti i confronti sono farmaco vs Vehicle/Untreated sulle rispettive linee (MSK-LX227C, FHSC39, 786-0), stesso verso. Confermato."
cgroup_L5_e294a3bc,coerente,coerente,False,,"Verificato sulle 4 etichette intere: DRB-treated/DRB 10-25 ug/ml vs Control(vehicle)/DMSO/Untreated su HeLa e altre linee. Stesso agente, stesso verso, controlli comparabili, nessun secondo agente nascosto, nessuna evidenza di materiale incompatibile. Il verdetto regge."
cgroup_L5_e7eebebd,incoerente,incoerente,False,GSE155498;GSE192741;GSE204919,"Confermato sui dati: CD133+/- biliary epithelial cells sortate (GSE155498), fegato intero (GSE192741) e graft epatici da trapianto (GSE204919, 4 confronti su 7 totali). Tre materiali/contesti tissutali distinti (popolazione cellulare isolata, organo intero, organo da trapianto con probabile ischemia fredda/selezione donatore). Il motivo del lettore regge esattamente sulle etichette citate."
cgroup_L5_ea4a1823,coerente,coerente,False,,"5 confronti, tutti calcio-alto vs controllo/vehicle comparabile (control, vehicle, Control None riusato per il time-course interno 24h/48h/92h). Nessun secondo agente, nessuna direzione opposta, nessuna incompatibilita' di materiale dichiarata nelle etichette. Verdetto confermato."
cgroup_L5_ee94648c,dubbio,dubbio,False,GSE131320;GSE222117;GSE237960,"La distinzione batteri uccisi-al-calore (GSE237960) vs E. coli viva (GSE131320, GSE222117) e' biologicamente reale (PAMP puro senza invasione vs infezione attiva con batteri vitali) ma non rientra pulitamente in nessuno dei 9 meccanismi codificati per questo corpus: non e' materiale tissutale diverso (mecc.6, che riguarda tessuto/linea/plasma/organoide), non e' classe-ombrello, non e' reagente/induttore di un costrutto. Forzare 'incoerente' significherebbe inventare un decimo meccanismo. Il dubbio dichiarato dal lettore e' onesto e lo confermo."
cgroup_L5_eedd08cb,coerente,coerente,False,,"4 confronti, tutti siRNA pool contro IGF2BP1 vs Control siRNA, stesso bersaglio genico, stesso verso (block), su linee cellulari diverse (A549, PANC-1, non specificata) ma tutte colture cellulari comparabili. Nessuna incoerenza rilevata. Verdetto confermato."
cgroup_L5_f2139c4f,coerente,coerente,False,,"4 confronti, erastin vs controllo comparabile (Control/DMSO/normal growth conditions) su Bel-7402, LNCaP, PC3, U87 -- tutte linee cellulari cancerose in coltura. 'Normal growth conditions' e' una variante minore del veicolo, non un secondo trattamento attivo. Verdetto confermato."
cgroup_L5_f2481870,dubbio,incoerente,True,GSE180180;GSE180181;GSE231611,"CONTESTATO: il lettore stesso scrive 'materiale (tessuto tumorale in vivo vs cellule CAR-T) e via di somministrazione radicalmente diversi' -- una descrizione che e' gia' un'incoerenza netta, non un dubbio. Verificato sulle etichette: GSE180180/GSE180181 sono TP0903 60mg/kg vs Vehicle Control, dosaggio SISTEMICO IN VIVO su xenotrapianto tumorale; GSE231611 e' CART19+TP-0903 vs CART19+DMSO, un disegno IN VITRO su cellule CAR-T in coltura. Questa e' un'incompatibilita' di materiale da manuale (meccanismo 6: tessuto/organismo intero in vivo vs linea/popolazione cellulare isolata in vitro), non un caso limite. Il delta CART19+farmaco vs CART19+DMSO isola correttamente l'effetto del farmaco MA non risolve il fatto che il sistema biologico sottostante (tumore intero vascolarizzato in un organismo vivo, con farmacocinetica sistemica, vs coltura pura di cellule T ingegnerizzate) e' un altro. Upgrade da dubbio a incoerente."
cgroup_L5_f34ff8df,coerente,coerente,False,,"5 confronti, tutti etoposide vs DMSO/untreated/no-treatment su HeyA8, Capan2, H661, PC9 -- tutte linee cellulari tumorali in coltura, stesso verso. Nessuna incoerenza rilevata. Verdetto confermato."
cgroup_L5_f56d966d,coerente,coerente,False,,"GDC-0068 e' correttamente il nome di sviluppo di ipatasertib (identita' verificata su tutti e 3 i bracci). Tutti i confronti sono farmaco vs vehicle/DMSO, stesso verso, nessuna evidenza di materiale incompatibile nelle etichette. Verdetto confermato."
cgroup_L5_f640365a,coerente,coerente,False,,"5 confronti, hemin vs controllo appaiato per giorno/timepoint (Day15/16, 4h/8h) o non trattato, su K562 e altre colture. Nessun secondo agente, nessuna incoerenza rilevata. Verdetto confermato."
cgroup_L5_f9cc41b3,coerente,coerente,False,,"Confermato riga per riga: le quattro coppie sono tutte farmaco (VTP50469) contro il proprio veicolo/DMSO comparabile sullo STESSO materiale della coppia (CBAM-68552 PDX/vehicle 21gg; DHL10/DMSO; Karpas422/DMSO; AML PDX/Vehicle), stesso verso 'gain', nessun secondo agente nascosto nel trattato. Ho cercato attivamente un difetto materiale (PDX in vivo vs linee cellulari DHL10/Karpas422 in vitro, mecc.6) ma non e' un'incoerenza di contrasto: ogni braccio ha il suo controllo appaiato sullo stesso substrato, e' eterogeneita' di modello tipica di un case study farmacologico (stesso pattern gia' accettato altrove nel corpus, es. DHT/enzalutamide multi-modello), non un controllo non comparabile ne' una direzione opposta. Nessuna etichetta e' una classe-ombrello o un induttore mascherato."
cgroup_L5_fea19ca0,coerente,coerente,False,GSE178901,"Confermato: tutti e quattro i confronti sono IFN-beta (dose o durata diversa) contro il proprio controllo non trattato/PBS, stesso verso 'gain', stessa entita' specifica (non 'INTERFERON' come classe-ombrello). GSE178901 contribuisce legittimamente due bracci temporali (6h/24h) contro lo stesso 'Control treated' dello stesso studio, non e' un doppio conteggio ne' un intruso. Le etichette 'Human IFNβ 24h'/'human IFN-β' sono scarne sul materiale ma non contengono alcun segnale di ambito clinico (nessuna dicitura paziente/visita/sorveglianza) ne' di un secondo agente in combinazione: non c'e' base testuale per accusare mecc.1 o mecc.6, sarebbe un'accusa costruita su cio' che manca, non su cio' che le etichette dicono."
cgroup_L5_ff45f67e,coerente,coerente,False,GSE213521;GSE228210;GSE270511,"Confermato: tre confronti, tutti PMA+ionomicina (combo catturata correttamente come entita' unica, non PMA da solo) contro cellule non stimolate/DMSO comparabile, stesso verso 'gain'. GSE213521 specifica il tipo cellulare (PLZF+CD4+ T cells) con controllo appaiato sullo stesso sottotipo; GSE228210/GSE270511 non specificano il tipo cellulare ma PMA/ionomicina e' uno stimolo di attivazione linfocitaria classico e il controllo DMSO e' comparabile in entrambi. Nessuna etichetta suggerisce un secondo agente non catturato, un materiale incompatibile o un controllo invalido: non c'e' prova testuale per ribaltare."
cgroup_L5_ff78d2a8,incoerente,incoerente,False,GSE158765;GSE198434;GSE217898,"Il motivo del revisore regge integralmente sulle etichette citate. Verificato riga per riga: in GSE158765 il trattato e' esplicitamente 'visit 2'/'visit 3' e il controllo e' preso a 'visit 1'/'visit 4' — visite diverse fra i due bracci in un disegno di trattamento (dose orale 81mg/325mg), non un caso-controllo di malattia dove soggetti/tempi diversi sarebbero attesi: mecc.9 confermato sul testo esatto. Materiale/via di esposizione: GSE158765 e' sangue umano con dosaggio orale e visite di follow-up (linguaggio clinico: 'visit', dosi da compressa 81mg/325mg) contro GSE198434 (organoidi colici, ASA diretto 24h) e GSE217898 (cellule endoteliali aortiche, aspirina diretta 24h) — tre materiali incompatibili (mecc.6, rinforzato da mecc.1 clinico-vs-sperimentale). Il peso conta: 'piu pesante 91%' e i denominatori (n=169 vs 70, n=94 vs 61) mostrano che e' proprio GSE158765 — lo studio clinico mal appaiato — a dominare il pool, non un intruso marginale: aggrava, non attenua, il verdetto."
