"cluster_id","verdetto_lettore","verdetto_finale","contestato","gse_accusati","motivo","peso_citati","n_studi","contrast_entity_label","k_effective","k_kish","n_sig","coherence_verdict"
"cgroup_L5_c0d1d837","incoerente","incoerente","False","GSE225481","Confermato con precisione. Verificati tutti gli 8 confronti di GSE225481 in questo gruppo (righe 2183-2206): esattamente 4 ('LAPC4_ENZA', 'LAPC4_ENZA_rep', 'LNCaP_ENZA', 'LNCaP_ENZA_rep') sono appaiati contro 'VCaP_DMSO' invece del DMSO della propria linea, mentre gli altri 4 (22PC-EP, R1AD1, VCaP, VCaP_rep) sono correttamente appaiati. È lo stesso identico studio (GSE225481) e lo stesso pattern di errore già confermato nel gruppo R1881 di questo blocco (1 confronto 'LAPC4_R1881 vs VCaP_DMSO') — coerente con un probabile difetto a monte nella risoluzione dei controlli di GSE225481, non un caso isolato di lettura. Conteggio esatto.",0.121320865410131,19,"enzalutamide",19,17.3717485648516,3498,"coherent"
"cgroup_L5_c13b1103","dubbio","dubbio","False","GSE185051","Confermato dubbio. La riga GSE185051 'NAFLD disease' (n=19) vs 'Vehicle control' (n=1) resta genuinamente ambigua dalla sola etichetta: potrebbe essere un secondo controllo sano interno allo studio oppure il braccio veicolo di un disegno sperimentale diverso (es. trial farmacologico) non comparabile al confronto paziente-vs-sano degli altri 4 studi. Peso della riga contestata basso (n controllo=1), non abbastanza per una conclusione ferma in nessuna direzione.",0.105450661840471,5,"Non-alcoholic Fatty Liver Disease",5,3.62776297296859,702,"coherent"
"cgroup_L5_c3ae78cd","incoerente","incoerente","False","GSE139179;GSE261086","Sostanza confermata, con una correzione numerica minore: GSE139179 ha 20 confronti totali (non 21, verificato per conteggio esatto), di cui 18 (non 19) confrontano segmenti anatomici diversi (retto, colon discendente, colon ascendente) contro un unico controllo fisso 'Healthy, sigmoid colon', e solo 2/20 sono davvero sigmoid-vs-sigmoid ('sigmoid colon, T106' e 'sigmoid colon, T26'). La percentuale di mismatch resta pero' quasi identica a quella citata (90% vs 90.5%) e la conclusione sostanziale regge: il mismatch anatomico sistematico e' reale e pesa 18 confronti su 42 del gruppo (43%, 'quasi meta'' confermato). Anche il dubbio secondario su GSE261086 e' verificato: lo studio usa davvero due etichette distinte ('Crohn's disease colon mucosa/wall' vs 'Inflamed colon mucosa/wall') contro lo stesso controllo 'Normal colon', il che rende legittimo il sospetto che 'Inflamed' non sia necessariamente Crohn. Non contestato nel verdetto (solo un aggiustamento del conteggio citato, l'accusa di fondo e il colpevole indicato sono corretti).",0.100676555280658,10,"Crohn Disease",10,6.8674907325165,3515,"coherent"
"cgroup_L5_c548d053","incoerente","incoerente","False","GSE180693;GSE181851;GSE245677;GSE76404;GSE97744","Confermato su ogni etichetta citata. GSE97744 riga 670-672: 'Circulating macrophage + IFN-γ and LPS' vs 'Circulating macrophage untreated' — secondo agente (IFN-γ) non isolato. GSE180693: entrambi i confronti (righe 535-540) sono 'T3 and LPS' vs 'RPMI media', nessun braccio LPS-da-solo in questo studio nel pool. GSE181851 riga 544-546: 1 dei 2 confronti è 'PW and LPS' vs 'Untreated' (l'altro, righe 541-543, è pulito). GSE245677: verificati tutti i 4 confronti (righe 628-639) — solo 1 ('LPS + BMS treated' vs 'Control (vehicle_only)', righe 631-633) ha il secondo agente BMS; gli altri 3 tengono transgene_stable costante correttamente. GSE76404 riga 640-642: 'African American Male' trattato vs 'African American Female' controllo, stesso tessuto adiposo — sesso non appaiato. Tutte le accuse reggono con i conteggi esatti.",0.195391903032514,35,"lipopolysaccharide",35,32.0377863929279,6883,"coherent"
"cgroup_L5_c5e86fe9","incoerente","incoerente","False","GSE165548;GSE165585;GSE188717","Confermato integralmente. GSE165548 'Olaparib + Radiotherapy' vs 'Control - No irradiation - No treatment' e' una combinazione letterale non isolata (mecc. 7): il braccio trattato riceve due interventi, il controllo nessuno. Pesa 4 righe su 12 (coerente con 'piu pesante: 44%' del pool). Le altre 8 righe (A2780, CAFs, GSE165585, GSE188717, LNCaP, HCT116) sono tutte olaparib-vs-DMSO/vehicle pulite, come riportato.",0.14670161431692,7,"olaparib",7,3.19591024767782,322,"coherent"
"cgroup_L5_c860712d","coerente","coerente","False","GSE101993;GSE110935;GSE136371;GSE141535","Verdetto confermato ma motivo del revisore corretto: cita 'PBMC di donatori' come materiale del gruppo, ma nessuna etichetta del gruppo menziona PBMC — è un'affermazione non supportata dal testo. Il materiale reale è: epitelio bronchiale/tracheale (GSE101993, cell line CFHBE + primarie sane), fibroblasti polmonari (GSE141535/141536), e codici paziente/donatore senza materiale esplicito (GSE110935, GSE136371, quest'ultimo probabilmente il contributore di peso maggiore vista la numerosità n=21). La differenza epitelio-vs-fibroblasti è reale ma rientra nella categoria 'colture cellulari' definita dal meccanismo 6 solo a grana grossa (tessuto/linea-cellulare/plasma/organoide) — non è abbastanza per dichiarare materiali incompatibili in quel senso. Nessuna combo, nessuna direzione opposta, nessun controllo invalido trovato altrove.",0.863683791378238,5,"cystic fibrosis",5,1.99778099901579,296,"coherent"
"cgroup_L5_cacf5d1a","coerente","coerente","False","GSE236117","Confermato: esposizione a F. nucleatum vs controllo/medium appaiata correttamente in ciascuno dei tre studi (fibroblasti gengivali donor1, HT29, AMC-HN-8). I due controlli 'Control AMC-HN-8 cells (case)' e '(none)' in GSE236117 sono entrambi esplicitamente etichettati 'Control' (non esposti) per lo stesso trattato - non indicano un tipo di controllo diverso, solo un dettaglio di batch/replica.",0.405694771817393,3,"f nucleatum",3,2.24658743499048,513,"coherent"
"cgroup_L5_cf34c533","incoerente","incoerente","False","GSE139862;GSE154118;GSE59841","Confermato sulle etichette: nel secondo confronto di GSE139862 il trattato e' 'PAEC, passage 5, Nutlin-3 10 uM 24h' contro il controllo 'PAEC, passage 3, PBS' - passaggio cellulare diverso fra i due bracci (mecc. 9, disegno di trattamento non di malattia) piu' un veicolo diverso (PBS invece di DMSO, usato nel resto del gruppo). Il primo confronto dello stesso studio, GSE154118 e GSE59841 sono correttamente appaiati Nutlin-3 vs DMSO/vehicle nello stesso passaggio/condizione.",1,3,"Nutlin-3",3,1.8880294942453,2810,"coherent"
"cgroup_L5_cfad03a8","coerente","coerente","False","GSE133039","Verificate tutte e 5 le etichette: tumore epatoblastoma (tessuto o cellule estratte) contro fegato normale in tutti i confronti, stesso verso. I donatori diversi in GSE133039 (Donor 7 / Donor 9 come controlli per Donor 14 trattato) sono l'obbligatorieta' del disegno caso-controllo, non un difetto. Nessun secondo agente, nessuna classe-ombrello, nessun materiale incompatibile (la 'Extracted Cells' resta materiale tumorale primario, non linea immortalizzata dichiarata). Verdetto confermato.",0.638537523413102,3,"hepatoblastoma",3,1.98062461948495,9709,"coherent"
"cgroup_L5_d28620cd","incoerente","incoerente","False","GSE171543;GSE171560;GSE241595","Confermato sulle etichette: GSE171543/GSE171560 sono cellule di colon trattate con STS vs DMSO (stesso contrasto). GSE241595 misura 'apoEVs (apoptosis induced by staurosporine)' vs 'control' generico: sono vescicole extracellulari, non cellule trattate — readout e materiale diversi (cargo di EV vs trascrittoma cellulare), controllo non specificato come veicolo. Meccanismo 6 fondato.",1,3,"staurosporine",3,2.30848500682085,1859,"coherent"
"cgroup_L5_d2c64672","incoerente","incoerente","False","GSE155452;GSE223758","Confermato. GSE223758 include un braccio esplicito 'Prostate cancer PDX + Romidepsin' vs 'Prostate cancer PDX + vehicle' — xenotrapianto derivato da paziente IN VIVO (PDX, cresciuto in topo) — incompatibile con tutte le linee cellulari IN VITRO del resto del gruppo (BT67, CTCL, PBMC, 22Rv1, LNCaP C4-2B, NCI-H660, incluso il resto dello stesso GSE223758). Materiale incompatibile, meccanismo 6. La nota del revisore sul controllo vago di GSE155452 ('disease model') e' corretta ma minore, non decisiva da sola.",0.514540130817026,4,"romidepsin",4,3.4982445496086,2384,"coherent"
"cgroup_L5_d411c435","coerente","coerente","False","","Confermato dopo verifica riga per riga. Ogni confronto è tunicamicina vs DMSO/veicolo appaiato correttamente per linea/background (incl. HCT116_case/DMSO_case e HCT116_control/DMSO_control tenuti separati per genotipo, e MDA-MB-231 '(transgene stable)' presente su entrambi i bracci della stessa riga). Nessuna combo con secondo agente, nessun controllo non valido.",0,5,"tunicamycin",5,3.29167046223608,2945,"coherent"
"cgroup_L5_d53bf74e","incoerente","incoerente","False","GSE145842;GSE148656;GSE62241","Confermato: GSE148656 include esplicitamente due confronti su 'Fibroblastic Reticular Cells' e 'Follicular Dendritic Cells' — popolazioni stromali/di supporto del linfonodo, non cellule B tumorali come negli altri studi (GSE145842, GSE62241 = CD19+ B cells). Materiale biologicamente diverso (microambiente vs cellula malata), meccanismo 6 fondato gia' su questi due confronti indipendentemente dal terzo (Double Negative Cells, piu' ambiguo ma non necessario per il verdetto).",1,3,"Lymphoma, Follicular",3,1.6473154329668,1972,"coherent"
"cgroup_L5_d5e39a5d","coerente","coerente","False","","Confermato. Disegno caso-controllo di malattia uniforme in tutti e 4 gli studi: sarcopenia vs sano/anziano sano, eta' comparabile dove indicata (89 vs 86, 65 vs 65, 55/63 vs Healthy Aged). Nessuna etichetta suggerisce materiale diverso (nessuna parola tipo 'cultures'/'cell line'/'organoid'), tutte compatibili con biopsie muscolari standard per questo disegno. Zero geni significativi e I2=0 sono un problema di potenza/effetto, non di coerenza del contrasto, come gia' notato dal revisore.",0,4,"sarcopenia",4,NA,0,"coherent"
"cgroup_L5_d631ee89","incoerente","incoerente","False","GSE159782;GSE89442;GSE93620","Confermato: GSE159782 e GSE89442 sono IL-3 vera su sangue/pDC umani. GSE93620 tratta 'A. ceylanicum iL3 larvae' — 'iL3' e' terminologia parassitologica standard per larve infettive di stadio 3 del nematode, non l'interleuchina-3. Entita' sbagliata (meccanismo 8), etichetta citata correttamente.",1,3,"IL3",3,1.82103793671994,314,"incoherent"
"cgroup_L5_d7abf612","coerente","coerente","False","","Verificati tutti i 6 confronti: rotenone vs assenza di rotenone su linee/tipi cellulari appaiati (astrociti cerebellari, HFF, MRC-5), stesso verso. DMSO-treated vs untreated e' variazione di nomenclatura del veicolo (nessuno dei due riceve rotenone), non un secondo trattamento attivo. Nessuna entita' nascosta o materiale incompatibile trovato. Confermato.",0,3,"rotenone",3,1.65224034427927,196,"coherent"
"cgroup_L5_d7ad915e","coerente","coerente","False","","Verificato riga per riga: ogni confronto e' VPA-vs-vehicle/untreated appaiato DENTRO lo stesso tipo cellulare/organoide/donatore (neuroni-vs-neuroni, U1M-vs-U1M, U2F-vs-U2F, fibroblasti-vs-fibroblasti, PBMC-vs-PBMC, organoidi cerebrali VPA200/400uM-vs-vehicle degli stessi organoidi). L'eterogeneita' di materiale e' TRA studi (atteso in una meta-analisi cross-studio) non DENTRO lo stesso confronto, quindi non e' il pattern mecc. 6. Nessuna combinazione, nessun controllo improprio.",0,7,"valproic acid",7,4.09756493601468,3024,"coherent"
"cgroup_L5_d8006c5b","incoerente","incoerente","False","GSE227871","Confermato con precisione: dei 7 confronti in GSE227871, 6 sono correttamente appaiati per genotipo (es. 'DLD1 XPCoxa-inactive oxaliplatin' vs 'DLD1 XPCoxa-inactive untreated'), ma il confronto 'DLD1 wild-type oxaliplatin' vs 'DLD1 XPCoxa-inactive untreated' ha genotipo diverso fra trattato (wild-type) e controllo (mutante XPCoxa-inactive): non e' appaiato, confonde farmaco e mutazione. Meccanismo 9 fondato, correttamente isolato al singolo confronto.",0.122005230930569,3,"oxaliplatin",3,2.04542349642364,655,"coherent"
"cgroup_L5_d9e23e09","coerente","incoerente","True","GSE186396;GSE236122;GSE97358","Il revisore aveva già trovato un difetto vero (GSE236122, righe 1133-1168: verificati tutti gli 11 confronti, esattamente 2 sono 'TNF stimulated...finger' vs 'Unstimulated...knee', sede anatomica diversa) ma lo ha liquidato come 'non decisivo' mantenendo coerente. Cercando attivamente ho trovato un SECONDO difetto non citato: GSE186396 riga 1058-1060, 'Melanoma BLM cells, HOIPIN-8, TNF 6h' vs 'Melanoma BLM cells, Untreated' — HOIPIN-8 (inibitore LUBAC) è presente solo nel braccio trattato, secondo agente non isolato dal controllo (mecc.7); gli altri 2 confronti dello stesso studio tengono il genotipo/farmaco costante correttamente. Per lo stesso standard con cui il revisore ha reso incoerenti TGFB1 (es. GSE97358, 1 solo confronto donatore diverso) e SARS-CoV-2, anche qui un'intrusione confermata e verificabile sull'etichetta rende il gruppo tecnicamente incoerente. Il peso resta però contenuto: 3 confronti su ~70, confinati a 2 studi su 32 (GSE236122, GSE186396); il resto del gruppo appaia correttamente TNF/TNFα vs vehicle/PBS/DMSO/control con tessuto, genotipo e passaggio tenuti costanti.",0.0856019066850245,32,"TNF",32,27.1276180538583,7345,"coherent"
"cgroup_L5_dc7451b1","incoerente","incoerente","False","GSE172544;GSE234615","Confermato integralmente. GSE172544 tratta con un cocktail esplicito di 4 composti ('GSK2869552, EPZ5676, NMDA, Bay K 8644') contro il solo DMSO — combinazione non catturata, lettura esatta e letterale dell'etichetta (mecc. 7). Tutte le altre righe (RS411, WM989, Y79, MDA-MB-468, SEM, HCT116/+shNELFE) sono pinometostat/EPZ5676-vs-DMSO pulite e con modificatori genetici correttamente appaiati (es. shNELFE su entrambi i bracci in GSE234615).",0.0609314915010031,7,"pinometostat",7,1.99991988114872,213,"coherent"
"cgroup_L5_dcce160a","coerente","coerente","False","","Verificato etichetta per etichetta: AML UCSD-AML1, cardiomiociti MSN01 (x2 studi), HCT116 sono tutte cellule in COLTURA (nessuna e' tessuto/plasma/organoide), tutte daunorubicin-vs-veicolo/non-trattato, stesso verso. La diversita' e' di tipo cellulare, non di categoria di materiale (mechanismo 6 richiede tessuto/plasma/organoide mescolati a linea cellulare, qui non c'e'). Nessun secondo agente, nessun controllo spurio, pesi bilanciati (Kish 2.9/4, nessuno studio sopra il 42%). Il verdetto regge.",0,4,"daunorubicin",4,2.89808273093624,2048,"coherent"
"cgroup_L5_dd2a13de","coerente","coerente","False","GSE79544;GSE99621","Verificati tutti i confronti: pazienti IPF vs controlli sani, stratificati coerentemente per stato fumatore (GSE79544 fumatori-vs-fumatori, non fumatori-vs-non fumatori). Le sotto-etichette IPF1s1/s2/s3/IPF2s2/IPF3s1 di GSE99621 sono campioni/repliche dello stesso disegno caso-controllo, non un contrasto diverso. Nessun modello sperimentale (es. bleomicina) o materiale incompatibile trovato. Confermato.",0.729466753885919,3,"idiopathic pulmonary fibrosis",3,1.94850946297235,19,"coherent"
"cgroup_L5_dd2a1a58","coerente","coerente","False","GSE145154;GSE147236","Confermato. Tutti i 10 confronti sono scompenso cardiaco vs controllo sano su materiale cardiaco. Ho considerato come possibile intruso GSE145154 ('Whole cells, heart, heart failure' vs 'Whole cells, heart, no disease state'), che per numerosità (n=52 vs 15, la più grande del gruppo) è probabilmente il contributore dominante e usa una dicitura diversa dalle altre ('Left Ventrice Tissue' in GSE147236). Ma l'etichetta applica lo stesso termine simmetricamente a caso e controllo, e 'Whole cells' non è di per sé prova di un materiale diverso (tessuto omogenato vs isolato) — è una lettura troppo speculativa per giustificare un'incoerenza non scritta nel testo.",0.818065933962473,5,"heart failure",5,1.95511562746755,4060,"coherent"
"cgroup_L5_dde29fb4","coerente","coerente","False","GSE225095;GSE227554","Verificato il controllo del revisore su MCF7_SRXN1 (SRXN1 presente su entrambi i bracci in GSE227554): corretto. Punto residuo non segnalato dal revisore, controllato ma non decisivo: in GSE225095 'IMR90 replicative exhaustion cells (H2O2)' vs 'IMR90 proliferating cells (vehicle)' — 'replicative exhaustion' descrive tipicamente senescenza da esaurimento replicativo (non chimica), e il tag '(H2O2)' potrebbe essere un'annotazione di risoluzione entita' piuttosto che il trattamento originale GEO. Non ho pero' modo di provarlo sulla sola etichetta (lo stile a parentesi e' unico di questo studio, plausibilmente il titolo GEO originale) e il resto del gruppo (14/16 confronti) e' pulito H2O2 vs veicolo appaiato per linea. Non abbastanza per ribaltare: verdetto confermato con riserva dichiarata su questo punto per una rilettura futura.",0.221506320345217,8,"hydrogen peroxide",8,4.14909404192535,1497,"coherent"
"cgroup_L5_debadb13","incoerente","incoerente","False","GSE164266;GSE194179;GSE93153","Confermato: GSE194179 e GSE93153 sono infezione sperimentale HBV vs Mock su epatociti (dHepaRG, primari) — bersaglio naturale del virus. GSE164266 confronta cellule T Vγ9+Vδ2+ di PAZIENTI HBV vs donatori sani: clinico (non sperimentale) e materiale linfocitario periferico, non epatociti infettati. Meccanismo 1 (clinico vs sperimentale) + 6 (materiale diverso) entrambi fondati sull'etichetta citata.",1,3,"hepatitis B virus",3,1.73644072955424,23,"coherent"
"cgroup_L5_df599af1","incoerente","incoerente","False","GSE122274;GSE163196;GSE186054;GSE232753;GSE237861","Confermato. GSE237861 fornisce 11/15 righe con etichette 'Organo Sepsis'/'Organo Sepsis Induced' su cervello, colon, cuore, ippocampo, rene, polmone dello stesso animale/esperimento — chiaro modello sperimentale multi-organo di sepsi indotta, non un paziente. Mescolato con GSE163196/GSE186054/GSE232753 ('Sepsis Patient(s)' vs 'Healthy') che sono clinici. Nota aggiuntiva: anche GSE122274 ('Mixed_ATN_AIN_sepsis' vs 'Mixed_ATN_AIN') è un disegno diverso (classificazione istopatologica renale sepsi-vs-non-sepsi, non sepsi-vs-sano) — rafforza ulteriormente l'eterogeneità del gruppo ma non cambia la diagnosi principale già corretta dal revisore.",1,5,"sepsis",5,1.95461795836852,181,"coherent"
"cgroup_L5_e16bfa7f","coerente","coerente","False","","Verificati tutti i 5 confronti: ABBV-744 vs DMSO sulle rispettive linee appaiate (NCI-H1299, HepG2 x2, BRD4-NUTM1, PER403), stesso verso, stesso tipo di veicolo. Nessuna incongruenza di materiale o entita' nascosta. Confermato.",0,3,"ABBV-744",3,2.40302884556686,1588,"coherent"
"cgroup_L5_e17c136b","coerente","coerente","False","","Verificato che MLN4924 e' effettivamente il nome di sviluppo (Millennium/Takeda) di pevonedistat — identificazione dell'entita' corretta, non un'entita' sbagliata. Tutti i confronti sono farmaco vs Vehicle/Untreated sulle rispettive linee (MSK-LX227C, FHSC39, 786-0), stesso verso. Confermato.",0,3,"pevonedistat",3,2.65108924580409,1037,"coherent"
"cgroup_L5_e294a3bc","coerente","coerente","False","","Verificato sulle 4 etichette intere: DRB-treated/DRB 10-25 ug/ml vs Control(vehicle)/DMSO/Untreated su HeLa e altre linee. Stesso agente, stesso verso, controlli comparabili, nessun secondo agente nascosto, nessuna evidenza di materiale incompatibile. Il verdetto regge.",0,3,"DRB",3,1.7973723614981,2571,"coherent"
"cgroup_L5_e7eebebd","incoerente","incoerente","False","GSE155498;GSE192741;GSE204919","Confermato sui dati: CD133+/- biliary epithelial cells sortate (GSE155498), fegato intero (GSE192741) e graft epatici da trapianto (GSE204919, 4 confronti su 7 totali). Tre materiali/contesti tissutali distinti (popolazione cellulare isolata, organo intero, organo da trapianto con probabile ischemia fredda/selezione donatore). Il motivo del lettore regge esattamente sulle etichette citate.",1,3,"steatotic",3,1.52481586667116,1027,"coherent"
"cgroup_L5_ea4a1823","coerente","coerente","False","","5 confronti, tutti calcio-alto vs controllo/vehicle comparabile (control, vehicle, Control None riusato per il time-course interno 24h/48h/92h). Nessun secondo agente, nessuna direzione opposta, nessuna incompatibilita' di materiale dichiarata nelle etichette. Verdetto confermato.",0,3,"calcium atom",3,2.68138759427844,2767,"coherent"
"cgroup_L5_eb5e1e65","incoerente","incoerente","True","GSE221103;GSE237803;GSE99626","Il motivo del revisore regge: in GSE221103 il trattato 'SKNAS cells treated with 4OHT and dexamethasone (vehicle)' porta un secondo agente (4-idrossitamoxifene) assente dal controllo 'ethanol (vehicle)'; la posizione di '(vehicle)' subito dopo 'dexamethasone' suggerisce anzi che qui il desametasone possa fungere da veicolo del 4OHT piuttosto che essere il perturbogeno studiato, il che rafforza il caso. Manca pero' una seconda intrusione con lo stesso meccanismo in GSE99626: 'T47D cells treated with E2 and Dexamethasone' vs 'T47D cells treated with Vehicle' - l'estradiolo (E2) e' un secondo agente presente nel trattato e assente dal controllo. Resto del gruppo (inclusi i pair geneticamente appaiati AR KO/DAXX KO in GSE237803) pulito. Verdetto invariato, motivo esteso a due studi intrusi.",0.465233548495698,13,"dexamethasone",13,7.82021011113959,601,"coherent"
"cgroup_L5_eba39954","coerente","coerente","False","GSE213001;GSE79544","Tutti i confronti sono fumatore-vs-non-fumatore su soggetti umani; in GSE79544 la malattia (IPF vs sano) e' tenuta costante in ciascun confronto, disegno caso-controllo corretto. Ho cercato un materiale incompatibile: nessuna etichetta dichiara esplicitamente un tessuto in conflitto con un altro (GSE213001 'Donor ALF012/ALF030' non specifica materiale, e' speculazione ipotizzare fibroblasti polmonari coltivati contro esposizione diretta in vivo senza prova testuale). 'Smokers' non e' una classe-ombrello (non raccoglie esposizioni eterogenee, e' un'esposizione specifica). Non trovo prova sufficiente per ribaltare.",0.171783291441622,4,"Smokers",4,1.94972116397577,10,"coherent"
"cgroup_L5_ee94648c","dubbio","dubbio","False","GSE131320;GSE222117;GSE237960","La distinzione batteri uccisi-al-calore (GSE237960) vs E. coli viva (GSE131320, GSE222117) e' biologicamente reale (PAMP puro senza invasione vs infezione attiva con batteri vitali) ma non rientra pulitamente in nessuno dei 9 meccanismi codificati per questo corpus: non e' materiale tissutale diverso (mecc.6, che riguarda tessuto/linea/plasma/organoide), non e' classe-ombrello, non e' reagente/induttore di un costrutto. Forzare 'incoerente' significherebbe inventare un decimo meccanismo. Il dubbio dichiarato dal lettore e' onesto e lo confermo.",1,3,"Escherichia coli",3,1.94301194720824,1518,"coherent"
"cgroup_L5_eedd08cb","coerente","coerente","False","","4 confronti, tutti siRNA pool contro IGF2BP1 vs Control siRNA, stesso bersaglio genico, stesso verso (block), su linee cellulari diverse (A549, PANC-1, non specificata) ma tutte colture cellulari comparabili. Nessuna incoerenza rilevata. Verdetto confermato.",0,3,"sirna pool against igf2bp1",3,2.89130407921211,4681,"coherent"
"cgroup_L5_efced505","dubbio","dubbio","False","GSE114686;GSE203395;GSE59066","Confermato come dubbio, calibrazione corretta. GSE59066 etichetta '[Malattia] Stage IV Sutent Treated' vs '[Malattia] Stage IV Untreated' con stadio APPAIATO tra i bracci (a differenza del caso HCMV/GSE203395 dove le etichette tradivano chiaramente un trial clinico) — la struttura ricalca esattamente la convenzione paired delle altre 8 fonti sperimentali del gruppo (es. GSE114686 'Sunitinib X uM Yh' vs 'DMSO X uM Yh'), suggerendo piu' probabilmente un modello PDX/xenograft con stadio ereditato dal donatore che sorveglianza clinica vera. Resta pero' non verificabile con certezza dal solo testo: il dubbio dichiarato e' la risposta corretta, non un verdetto netto in nessuna delle due direzioni.",0.111866304583019,9,"sunitinib",9,3.71289177398652,639,"coherent"
"cgroup_L5_f2139c4f","coerente","coerente","False","","4 confronti, erastin vs controllo comparabile (Control/DMSO/normal growth conditions) su Bel-7402, LNCaP, PC3, U87 -- tutte linee cellulari cancerose in coltura. 'Normal growth conditions' e' una variante minore del veicolo, non un secondo trattamento attivo. Verdetto confermato.",0,3,"erastin",3,2.90909040577867,3132,"coherent"
"cgroup_L5_f2481870","dubbio","incoerente","True","GSE180180;GSE180181;GSE231611","CONTESTATO: il lettore stesso scrive 'materiale (tessuto tumorale in vivo vs cellule CAR-T) e via di somministrazione radicalmente diversi' -- una descrizione che e' gia' un'incoerenza netta, non un dubbio. Verificato sulle etichette: GSE180180/GSE180181 sono TP0903 60mg/kg vs Vehicle Control, dosaggio SISTEMICO IN VIVO su xenotrapianto tumorale; GSE231611 e' CART19+TP-0903 vs CART19+DMSO, un disegno IN VITRO su cellule CAR-T in coltura. Questa e' un'incompatibilita' di materiale da manuale (meccanismo 6: tessuto/organismo intero in vivo vs linea/popolazione cellulare isolata in vitro), non un caso limite. Il delta CART19+farmaco vs CART19+DMSO isola correttamente l'effetto del farmaco MA non risolve il fatto che il sistema biologico sottostante (tumore intero vascolarizzato in un organismo vivo, con farmacocinetica sistemica, vs coltura pura di cellule T ingegnerizzate) e' un altro. Upgrade da dubbio a incoerente.",1,3,"DUBERMATINIB",3,2.17184342817753,2280,"coherent"
"cgroup_L5_f29dd3b3","coerente","coerente","False","GSE116899;GSE189136","Confermato dopo ricerca attiva. C'è una reale distinzione di frazione ematica (neutrofili in GSE116899 vs PBMC in GSE189136, protocolli di isolamento che si escludono a vicenda) che ho valutato seriamente come possibile violazione, ma resta comunque materiale ematico (categoria grossolana comune, non tessuto-vs-cellula-vs-plasma-vs-organoide) e il revisore l'aveva già notata esplicitamente giudicandola accettabile. L'I² del gruppo è il più basso dei 10 (22.1), a sostegno quantitativo della concordanza fra i confronti nonostante l'eterogeneità di sottotipo cellulare. Le differenze di soggetto/età/sesso fra i bracci sono attese in un disegno caso-controllo di malattia, non un difetto.",0.191141351945234,5,"Arthritis, Rheumatoid",5,1.45386043424064,117,"coherent"
"cgroup_L5_f34ff8df","coerente","coerente","False","","5 confronti, tutti etoposide vs DMSO/untreated/no-treatment su HeyA8, Capan2, H661, PC9 -- tutte linee cellulari tumorali in coltura, stesso verso. Nessuna incoerenza rilevata. Verdetto confermato.",0,3,"etoposide",3,1.2637121832781,2689,"coherent"
"cgroup_L5_f51ff620","incoerente","incoerente","False","GSE109313","Motivo confermato sui dati: GSE109313 contribuisce letteralmente sia 'Asthmatic Nasal Epithelium vs Normal Nasal Epithelium' (n=8v3) sia 'Asthmatic Peripheral Blood vs Normal Peripheral Blood' (n=9v7) nello stesso gruppo. E' un caso da manuale di mechanismo 6 (epitelio delle vie aeree vs sangue periferico), scritto nero su bianco nelle etichette, non un'illazione. Il revisore ha anche onestamente segnalato che non puo' escludere ulteriore eterogeneita' negli altri 3 studi senza materiale dichiarato, senza sovra-accusarli. Verdetto e motivo entrambi solidi.",0.0215375623704926,4,"asthmatic",4,1.92315808550919,423,"incoherent"
"cgroup_L5_f56d966d","coerente","coerente","False","","GDC-0068 e' correttamente il nome di sviluppo di ipatasertib (identita' verificata su tutti e 3 i bracci). Tutti i confronti sono farmaco vs vehicle/DMSO, stesso verso, nessuna evidenza di materiale incompatibile nelle etichette. Verdetto confermato.",0,3,"IPATASERTIB",3,2.93648621285096,3629,"coherent"
"cgroup_L5_f640365a","coerente","coerente","False","","5 confronti, hemin vs controllo appaiato per giorno/timepoint (Day15/16, 4h/8h) o non trattato, su K562 e altre colture. Nessun secondo agente, nessuna incoerenza rilevata. Verdetto confermato.",0,3,"hemin",3,2.53872358638376,982,"coherent"
"cgroup_L5_f832048f","incoerente","incoerente","False","GSE117970;GSE157086;GSE183947;GSE210787;GSE225846","Confermato. GSE117970 misura monociti del sangue e TAMs (macrofagi associati al tumore, cellule immunitarie isolate) contro le loro controparti sane — materiale immunitario/sangue — mentre tutti gli altri 10 confronti (GSE157086, GSE183947, GSE210787 x3, GSE225846 x7) sono tessuto tumorale mammario bulk vs tessuto normale mammario: distinzione di categoria grossolana (sangue/cellule immuni isolate vs tessuto solido), esattamente il tipo di caso previsto dal meccanismo 6. Nota supplementare: GSE225846 ha anche una riga con controllo etichettato 'Unclear_Caucasian_Stage_IIIC', un ulteriore elemento debole a sostegno dell'eterogeneità del gruppo (non necessario per il verdetto, già solido su GSE117970).",1,5,"Breast Neoplasms",5,3.7495452148358,3264,"coherent"
